condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT_APP,6.5,50,165492,0.09300433669,95,0.08365336432
WT_APP,6.5,51,165493,0.05752101233,95,0.08365336432
WT_APP,6.5,52,165494,0.07168309748,95,0.08365336432
WT_APP,6.5,53,165495,0.03649861853,95,0.08365336432
WT_APP,6.5,54,165496,0.06717826259,95,0.08365336432
WT_APP,6.5,55,165497,0.07631270269,95,0.08365336432
WT_APP,6.5,56,165498,0.0350770077,95,0.08365336432
WT_APP,6.5,57,165499,0.0245577891,95,0.08365336432
WT_APP,6.5,58,165500,0.04081882674,95,0.08365336432
WT_APP,6.5,59,165501,0.02436313403,95,0.08365336432
WT_APP,6.5,60,165502,0.05266483408,95,0.08365336432
WT_APP,6.5,61,165503,0.02156775086,95,0.08365336432
WT_APP,6.5,62,165504,0.01471213309,95,0.08365336432
