phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,8,2.27186,0.000245649,0.561036,9.09722,5.0512
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,9,2.3049,0.00023911,0.55389,9.17405,5.0993
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,10,2.31381,0.000238842,0.554824,9.17851,5.10291
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,11,2.30343,0.000240122,0.555303,9.16679,5.09359
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,12,2.26133,0.000248067,0.564024,9.07595,5.03925
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,13,2.30122,0.000240165,0.555066,9.16353,5.09239
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,14,2.24255,0.000250262,0.566121,9.05648,5.02901
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,15,2.30343,0.000240553,0.556214,9.16294,5.09195
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,16,2.31676,0.000238573,0.554394,9.18047,5.10242
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,17,2.29758,0.000240261,0.555067,9.15701,5.08924
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,18,2.30763,0.000238761,0.553416,9.17651,5.09993
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,19,2.30064,0.000240216,0.556112,9.16845,5.09856
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,20,2.28434,0.0002434,0.55882,9.1217,5.06737
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,21,2.27894,0.000244361,0.560077,9.11585,5.06519
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,22,2.29676,0.00024098,0.556466,9.15421,5.08856
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,23,2.29837,0.000240919,0.555942,9.14709,5.08323
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,24,2.27639,0.000244041,0.559563,9.13135,5.07533
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,25,2.30916,0.000240139,0.556969,9.17452,5.10047
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,26,2.32913,0.000235826,0.550879,9.21688,5.12633
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,27,2.29939,0.000240406,0.555076,9.1422,5.07928
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,28,2.33036,0.00023554,0.550229,9.21081,5.11997
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,29,2.27749,0.000242468,0.555797,9.12348,5.06775
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,30,2.25644,0.000247817,0.563072,9.0751,5.03965
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,31,2.29359,0.000241422,0.557084,9.1443,5.08196
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,32,2.28475,0.00024447,0.561676,9.12291,5.06959
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,33,2.27761,0.000245976,0.564001,9.10549,5.06054
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,34,2.28491,0.000243151,0.559632,9.13447,5.07785
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,35,2.25244,0.000249206,0.564406,9.06907,5.03538
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,36,2.25311,0.000249032,0.566297,9.0637,5.03463
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,37,2.2993,0.000239942,0.554282,9.156,5.08754
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,38,2.22909,0.000252222,0.567124,9.03462,5.01527
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,39,2.30517,0.000239955,0.554815,9.15153,5.08409
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,40,2.2603,0.0002474,0.563208,9.07852,5.04187
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,41,2.2796,0.000243553,0.55786,9.13648,5.0766
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,42,2.30907,0.000239252,0.555079,9.17788,5.10218
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,43,2.27608,0.00024562,0.562699,9.11355,5.06424
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,44,2.28749,0.000242839,0.558339,9.12011,5.066
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,45,2.31982,0.000238648,0.55636,9.18237,5.10699
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,46,2.26037,0.000247746,0.564017,9.08218,5.04475
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,47,2.34141,0.000234072,0.550136,9.23822,5.13921
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,48,2.29082,0.000242622,0.558298,9.13834,5.07747
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,49,2.26083,0.00024575,0.559922,9.09243,5.04971
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,0,2.04155,0.0018771,1.50424,4.93404,5.04121
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,1,2.03953,0.00187839,1.50502,4.93437,5.05071
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,2,2.04804,0.00187756,1.50662,4.93911,5.05342
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,3,2.04446,0.00187875,1.50536,4.9367,5.05264
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,4,2.05181,0.00187663,1.50586,4.93569,5.05634
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,5,2.03335,0.00187803,1.50246,4.9268,5.03429
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,6,2.05071,0.00187841,1.50746,4.93935,5.05675
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,7,2.05775,0.00187704,1.50679,4.93993,5.0656
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,8,2.03859,0.00187873,1.5049,4.93528,5.04759
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,9,2.04843,0.00187728,1.5066,4.93995,5.06148
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,10,2.04661,0.00187723,1.50682,4.94181,5.06275
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,11,2.02409,0.00187912,1.50077,4.91844,5.0175
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,12,2.04199,0.00187935,1.50551,4.93111,5.04855
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,13,2.0154,0.00187944,1.50041,4.91846,5.01367
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,14,2.06514,0.00187702,1.50871,4.94525,5.07512
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,15,2.03941,0.00187414,1.50574,4.94297,5.04843
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,16,1.99436,0.00188101,1.49712,4.90693,4.99011
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,17,2.02721,0.0018796,1.50213,4.92453,5.02507
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,18,2.00771,0.00188025,1.49829,4.9118,4.99569
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,19,2.016,0.00187919,1.49939,4.9185,5.01123
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,20,2.0152,0.00187796,1.50123,4.92247,5.01484
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,21,2.01685,0.00188062,1.50083,4.91673,5.01051
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,22,1.99553,0.00187965,1.49586,4.90685,4.99198
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,23,2.02482,0.00187634,1.5022,4.92644,5.02407
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,24,2.039,0.00187859,1.50422,4.93014,5.04324
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,25,2.01086,0.00187807,1.49873,4.9124,5.0007
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,26,2.01152,0.00188099,1.4993,4.91488,5.01144
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,27,2.04651,0.00187834,1.50634,4.94166,5.06474
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,28,2.04605,0.00187748,1.50731,4.94543,5.06436
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,29,1.99497,0.00187966,1.4982,4.91616,4.99521
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,30,2.03084,0.00187486,1.50276,4.9282,5.02532
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,31,2.05255,0.00187693,1.5064,4.94159,5.06249
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,32,2.00674,0.00187848,1.49823,4.91621,5.01046
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,33,2.02191,0.00187882,1.50315,4.93168,5.03398
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,34,2.04196,0.00187891,1.50514,4.93416,5.04985
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,35,1.99244,0.00188062,1.49506,4.90205,4.9805
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,36,2.0407,0.00187712,1.50563,4.94184,5.05874
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,37,2.06008,0.0018781,1.5084,4.94442,5.07001
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,38,2.02577,0.00187641,1.5019,4.92872,5.01891
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,39,2.04284,0.00187826,1.5051,4.93375,5.04951
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,40,2.04177,0.00188019,1.50476,4.93115,5.03967
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,41,2.04229,0.00187837,1.50432,4.9301,5.04506
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,42,2.03045,0.00187567,1.5031,4.93205,5.04153
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,43,2.03348,0.001878,1.50328,4.92649,5.03273
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,44,1.99817,0.00187874,1.49625,4.90659,4.98771
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,45,1.98253,0.00188182,1.49282,4.89668,4.96859
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,46,2.03618,0.00187837,1.50417,4.93256,5.04081
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,47,2.02086,0.00187733,1.50195,4.92914,5.01935
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,48,2.01357,0.00187853,1.5017,4.92795,5.01986
PV α7 + SOM α7 + SOM β2 + NDNF β2,prediction,4,49,2.06203,0.00187486,1.50989,4.95263,5.07484
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,0,2.30851,0.0779143,6.54515,0.0507961,5.07508
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,1,2.28775,0.0775189,6.52201,0.0505916,5.05332
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,2,2.25096,0.0768269,6.48262,0.0502064,5.01567
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,3,2.26478,0.0769744,6.48822,0.0503088,5.0204
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,4,2.26221,0.0771063,6.49918,0.0503605,5.03195
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,5,2.27595,0.0773373,6.51478,0.0504921,5.04619
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,6,2.31729,0.0781222,6.55894,0.0509088,5.08811
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,7,2.29221,0.0777364,6.5381,0.0506839,5.06954
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,8,2.26764,0.0771526,6.50489,0.0503857,5.0359
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,9,2.2979,0.0777406,6.5352,0.0507083,5.06599
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,10,2.27206,0.0772318,6.50265,0.0504442,5.03541
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,11,2.274,0.0771664,6.49682,0.0504166,5.02939
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,12,2.28177,0.077393,6.51025,0.0505369,5.04308
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,13,2.26756,0.0771591,6.50202,0.0503899,5.03411
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,14,2.24413,0.0766868,6.4724,0.0501513,5.00639
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,15,2.27329,0.0772974,6.50856,0.0504753,5.04086
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,16,2.27225,0.0772489,6.50833,0.0504383,5.03983
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,17,2.27424,0.0773067,6.51118,0.0504743,5.04264
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,18,2.34,0.0785979,6.58524,0.0511605,5.11474
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,19,2.25897,0.0770531,6.49456,0.0503437,5.02757
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,20,2.32122,0.0781337,6.55691,0.0509152,5.0867
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,21,2.25323,0.0767652,6.47186,0.0502002,5.0061
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,22,2.28425,0.077546,6.52939,0.0505993,5.05906
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,23,2.24215,0.076602,6.46646,0.0500893,5.00036
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,24,2.28033,0.0774183,6.51659,0.0505264,5.04843
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,25,2.29797,0.0776586,6.53113,0.0506716,5.06116
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,26,2.29586,0.0776446,6.53322,0.0506574,5.06195
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,27,2.28976,0.0775962,6.53014,0.0506299,5.06042
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,28,2.25905,0.0770226,6.49573,0.0503249,5.02769
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,29,2.28263,0.0773521,6.51042,0.0504974,5.04238
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,30,2.28385,0.0775112,6.52228,0.0505622,5.05468
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,31,2.31819,0.0780632,6.54687,0.0509114,5.07846
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,32,2.25617,0.0769932,6.49253,0.0503211,5.02506
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,33,2.25727,0.0769223,6.48194,0.0502785,5.01628
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,34,2.25638,0.0768047,6.47391,0.0502031,5.00848
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,35,2.26527,0.0771547,6.50334,0.0503884,5.03518
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,36,2.35138,0.0787446,6.59009,0.0512558,5.1196
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,37,2.27454,0.0772107,6.4992,0.0504409,5.03239
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,38,2.26133,0.0770434,6.49611,0.05033,5.02787
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,39,2.29927,0.0777177,6.5299,0.0506959,5.06154
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,40,2.31492,0.0781018,6.55842,0.0509103,5.08769
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,41,2.32501,0.0782603,6.56608,0.0509889,5.09634
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,42,2.24911,0.0767894,6.4806,0.0502048,5.01305
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,43,2.22866,0.07636,6.45593,0.049984,4.98847
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,44,2.27904,0.0773966,6.51575,0.0505398,5.04699
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,45,2.2723,0.0772896,6.51675,0.0504533,5.04594
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,46,2.26523,0.0770686,6.49472,0.050352,5.02668
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,47,2.27649,0.0773469,6.51122,0.050519,5.04277
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,48,2.30638,0.077884,6.54345,0.0507971,5.07365
PV α7 + SOM α7 + VIP α5 + NDNF α7,prediction,4,49,2.29315,0.0776232,6.52304,0.0506577,5.05579
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,0,2.05093,0.0780388,3.97647,0.0185554,4.96799
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,1,2.02946,0.077529,3.96043,0.0185495,4.93769
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,2,1.99972,0.0769393,3.94548,0.0185577,4.90888
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,3,2.01044,0.077177,3.95119,0.0185628,4.91967
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,4,2.03423,0.0776855,3.96956,0.0185696,4.95228
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,5,2.03002,0.0774549,3.95773,0.0185528,4.93238
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,6,2.018,0.0772978,3.95668,0.0185754,4.92763
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,7,2.0233,0.0774065,3.9587,0.0185612,4.93374
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,8,2.07492,0.0785098,3.98999,0.0185577,4.99237
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,9,2.01645,0.0773173,3.95619,0.0185453,4.92989
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,10,2.0539,0.0780617,3.97817,0.0185646,4.96906
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,11,2.00085,0.0769563,3.94507,0.0185678,4.90752
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,12,2.0384,0.0776701,3.967,0.018567,4.94745
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,13,2.01633,0.0773317,3.95667,0.0185408,4.9316
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,14,2.01077,0.0772136,3.95434,0.0185548,4.92531
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,15,2.01537,0.0773053,3.95583,0.0185636,4.92827
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,16,2.02163,0.0774099,3.95959,0.0185738,4.93372
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,17,1.99317,0.0767502,3.94012,0.0185591,4.89792
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,18,2.01085,0.0771551,3.94956,0.0185556,4.91764
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,19,2.03269,0.0777044,3.96871,0.0185651,4.95188
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,20,2.05576,0.0781781,3.98114,0.0185557,4.97606
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,21,1.99914,0.0769078,3.94518,0.0185787,4.9061
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,22,2.0103,0.0770949,3.95176,0.0185977,4.91531
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,23,2.06058,0.0783277,3.98715,0.0185665,4.98656
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,24,2.04192,0.0778681,3.97233,0.0185352,4.96178
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,25,2.03165,0.0776492,3.96568,0.0185351,4.94889
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,26,2.03727,0.0778264,3.97431,0.0186015,4.95852
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,27,2.02741,0.0775231,3.96211,0.0185572,4.94
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,28,2.03323,0.0776461,3.96574,0.0185588,4.94684
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,29,2.02952,0.0775791,3.96395,0.0185551,4.94383
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,30,2.05355,0.0781188,3.97842,0.0185522,4.97241
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,31,2.03163,0.0776459,3.96528,0.0185727,4.94513
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,32,1.99964,0.0769802,3.9474,0.018583,4.91098
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,33,2.04442,0.0779171,3.97416,0.0185705,4.96253
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,34,2.03074,0.0776464,3.96713,0.0185578,4.94923
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,35,2.0485,0.0779185,3.97099,0.0185518,4.95762
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,36,2.03987,0.0778315,3.97121,0.0185917,4.95442
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,37,2.04597,0.0778978,3.97248,0.0185376,4.96136
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,38,2.0566,0.0781275,3.97989,0.0185479,4.97414
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,39,2.04841,0.0780741,3.98151,0.0185791,4.97403
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,40,2.01557,0.0773791,3.9609,0.0185621,4.93741
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,41,2.04742,0.0779715,3.97617,0.0185541,4.96638
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,42,2.03154,0.077667,3.96844,0.0185914,4.94899
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,43,2.02169,0.0774342,3.96082,0.0185788,4.93553
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,44,2.026,0.0775291,3.96396,0.018563,4.94263
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,45,2.03647,0.0777282,3.96583,0.0185503,4.94855
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,46,2.0099,0.0771792,3.95271,0.0185611,4.92237
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,47,2.034,0.0776829,3.96578,0.0185527,4.94865
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,48,2.0298,0.0775663,3.96313,0.0185534,4.94251
PV α7 + SOM α7 + VIP α5 + NDNF β2,prediction,4,49,2.03958,0.0778352,3.97068,0.0185378,4.95856
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,0,2.34065,0.000778119,0.463994,9.72435,3.6837
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,1,2.31172,0.000796149,0.469673,9.67753,3.66566
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,2,2.35448,0.00077196,0.462403,9.74531,3.69322
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,3,2.31832,0.000787292,0.466024,9.69577,3.67196
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,4,2.28969,0.00081153,0.474326,9.62983,3.64424
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,5,2.3047,0.000796869,0.468821,9.65752,3.65502
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,6,2.30818,0.000793504,0.467743,9.65783,3.65525
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,7,2.30866,0.000800286,0.47114,9.66277,3.65968
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,8,2.33904,0.00077509,0.461648,9.72498,3.68333
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,9,2.31201,0.000790852,0.466748,9.67102,3.66053
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,10,2.28082,0.000810253,0.472885,9.61132,3.63622
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,11,2.31651,0.000786873,0.464445,9.67954,3.66235
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,12,2.2908,0.000804219,0.470394,9.63698,3.64561
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,13,2.30984,0.000787753,0.46406,9.67821,3.66126
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,14,2.29379,0.000802308,0.470822,9.63275,3.64613
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,15,2.27154,0.000816011,0.474869,9.57842,3.62351
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,16,2.31718,0.000787949,0.466276,9.6847,3.66785
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,17,2.30053,0.000794457,0.467271,9.66379,3.65714
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,18,2.30337,0.000799307,0.469828,9.65433,3.65534
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,19,2.3228,0.000783378,0.463915,9.70578,3.67411
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,20,2.33688,0.000782597,0.466213,9.72117,3.68456
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,21,2.3187,0.000790684,0.467607,9.68343,3.66689
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,22,2.33012,0.000775943,0.460723,9.72203,3.67939
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,23,2.24087,0.000830772,0.478468,9.54601,3.60872
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,24,2.33903,0.000778991,0.464043,9.73613,3.68845
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,25,2.33853,0.000780297,0.465052,9.71755,3.68275
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,26,2.2978,0.000800808,0.470642,9.64571,3.6524
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,27,2.28006,0.000807623,0.471323,9.61301,3.63602
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,28,2.34103,0.000777317,0.462824,9.72401,3.6826
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,29,2.29612,0.0007961,0.467515,9.65124,3.65167
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,30,2.29817,0.00079906,0.469209,9.639,3.6484
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,31,2.31493,0.000790889,0.466713,9.67946,3.66364
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,32,2.31113,0.000792235,0.467389,9.67162,3.66164
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,33,2.33205,0.000783542,0.465948,9.7141,3.68069
PV α7 + SOM α7 + NDNF α7 + NDNF β2,prediction,4,34,2.32061,0.000792995,0.469717,9.68277,3.66981
