condition,amplitude,distractor_factor,offset_deg,phase_pi,trial_idx,seed,plv_mean_delay2,cue_power_mean_delay2,dist_power_mean_delay2
a7_KO,20.0,1.0,90.0,0.625,60,1888313977,0.4275066262817028,13.058048300916704,0.8533425013853158
a7_KO,20.0,1.0,90.0,0.625,61,1985561720,0.3624709293617846,16.296773521633025,1.3619102466381046
a7_KO,20.0,1.0,90.0,0.625,62,485771147,0.35168356983995963,13.331373484364425,1.0920195261379073
a7_KO,20.0,1.0,90.0,0.625,63,1796771385,0.42475758008187314,19.992201038266526,0.8011518231104495
a7_KO,20.0,1.0,90.0,0.625,64,766643757,0.4219733396597966,17.83527454524476,0.8963239006579332
a7_KO,20.0,1.0,90.0,0.625,65,554969948,0.3608039899591459,20.718745874823448,0.8037822501671265
a7_KO,20.0,1.0,90.0,0.625,66,1418387863,0.3156985841269512,15.523951535579728,1.2305538025812401
a7_KO,20.0,1.0,90.0,0.625,67,1770578616,0.4550027559580841,20.458131112219647,0.8619280605353872
a7_KO,20.0,1.0,90.0,0.625,68,507183781,0.30563195980628727,26.419863096006857,0.15431878637885296
a7_KO,20.0,1.0,90.0,0.625,69,1782558243,0.28998045166001796,18.230531296564553,0.9124567910894753
a7_KO,20.0,1.0,90.0,0.625,70,895155732,0.36640609207111124,21.252294816165996,0.39951283280908334
a7_KO,20.0,1.0,90.0,0.625,71,720148324,0.33301330708935045,23.97566815246876,0.6498202533056594
a7_KO,20.0,1.0,90.0,0.625,72,1582122199,0.399603267390575,16.291102304636166,1.2540974579940387
a7_KO,20.0,1.0,90.0,0.625,73,1951878275,0.4400304885009307,14.415382646472565,1.3663497991010125
a7_KO,20.0,1.0,90.0,0.625,74,850305651,0.4273629852036604,23.997618249282265,0.5914854196503252
a7_KO,20.0,1.0,90.0,0.625,75,146415610,0.6192363387798804,21.58203452418182,0.9723744458578447
a7_KO,20.0,1.0,90.0,0.625,76,506504968,0.3971020427442712,19.184153868223998,0.6795393949462762
a7_KO,20.0,1.0,90.0,0.625,77,1164456162,0.33653775682984444,13.741846162592282,1.818100198352137
a7_KO,20.0,1.0,90.0,0.625,78,1436613566,0.43055737701604274,13.840946945812744,1.313471980240422
a7_KO,20.0,1.0,90.0,0.625,79,492357652,0.34670528029752545,16.646090570333342,0.06622807174950097
a7_KO,20.0,1.0,90.0,0.625,80,1275714321,0.2883484751963429,17.906408330248315,0.9368604802443824
a7_KO,20.0,1.0,90.0,0.625,81,115492695,0.36116132618189595,23.22564365296807,0.6842655067686628
a7_KO,20.0,1.0,90.0,0.625,82,1538334324,0.4538479410129759,22.466501958276353,0.3725041878360186
a7_KO,20.0,1.0,90.0,0.625,83,405827099,0.4116220008725697,11.435466294886758,1.0468121010249871
a7_KO,20.0,1.0,90.0,0.625,84,1328323725,0.3617225749881316,14.95080913826252,1.6006037068195296
a7_KO,20.0,1.0,90.0,0.625,85,1167083081,0.23457037488174,23.663019986239757,0.45885213313273693
a7_KO,20.0,1.0,90.0,0.625,86,776272372,0.503677998822964,20.056327999674398,1.1781336285831234
a7_KO,20.0,1.0,90.0,0.625,87,1135007690,0.4422402924675383,21.170611372183593,0.28028631371602153
a7_KO,20.0,1.0,90.0,0.625,88,598824061,0.4305794615697151,23.251908671972664,0.4309313767940067
a7_KO,20.0,1.0,90.0,0.625,89,623301253,0.3971632091087968,18.272158803079467,0.40925180976647035
a7_KO,20.0,1.0,90.0,0.625,90,2042901480,0.37588924480689623,10.9293847834982,1.4129217534600789
a7_KO,20.0,1.0,90.0,0.625,91,2089944286,0.28230994996160147,17.00023539464363,0.1494577994287005
a7_KO,20.0,1.0,90.0,0.625,92,1201751906,0.42614613257198036,19.715167278627945,0.29990384894025185
a7_KO,20.0,1.0,90.0,0.625,93,1707274007,0.41146227701392085,20.14589704019552,0.4426843539566896
a7_KO,20.0,1.0,90.0,0.625,94,2031444617,0.42258374832431334,20.42659418847733,0.12410658560540093
a7_KO,20.0,1.0,90.0,0.625,95,1021644827,0.34720572511084913,23.008156926963707,0.2995853445196027
a7_KO,20.0,1.0,90.0,0.625,96,1106617184,0.3297236184649154,11.717824071971977,1.5628319375552622
a7_KO,20.0,1.0,90.0,0.625,97,1572947672,0.45385079976440906,16.30156556631737,1.005803282278469
a7_KO,20.0,1.0,90.0,0.625,98,1398504477,0.4089287109239032,20.91253103115722,0.9245492162362325
a7_KO,20.0,1.0,90.0,0.625,99,679618480,0.4407103021231484,14.443090955176428,1.5230437005796162
a7_KO,20.0,1.0,90.0,0.75,0,1168784116,0.3894122517004343,10.559635443190324,2.2275000125019977
a7_KO,20.0,1.0,90.0,0.75,1,921289450,0.40602518395710124,17.4127479462936,0.6194550204831664
a7_KO,20.0,1.0,90.0,0.75,2,1293255992,0.4141751382852514,13.233674903672956,0.9151093686842221
a7_KO,20.0,1.0,90.0,0.75,3,1702858716,0.44608159589859303,16.78167347866745,1.2291630647272607
a7_KO,20.0,1.0,90.0,0.75,4,1895310323,0.367831236648518,14.675287701245296,0.5059880567375651
a7_KO,20.0,1.0,90.0,0.75,5,211694680,0.4094857315670545,17.381983896639547,1.5680055765070653
a7_KO,20.0,1.0,90.0,0.75,6,280584697,0.2695473585252598,17.05626724579537,0.6501490211043683
a7_KO,20.0,1.0,90.0,0.75,7,617447500,0.4327039283676205,20.92414462099159,0.4375467324818614
a7_KO,20.0,1.0,90.0,0.75,8,1249765968,0.4175750201952196,18.424051401684643,0.38075850794274396
a7_KO,20.0,1.0,90.0,0.75,9,1504658074,0.40618742227881843,21.51327629483256,0.6106714155560353
a7_KO,20.0,1.0,90.0,0.75,10,1008898872,0.37742338077806514,16.475168859665818,0.5454416490958065
a7_KO,20.0,1.0,90.0,0.75,11,794319243,0.4442974464648989,17.51792452118107,0.9861996775172989
a7_KO,20.0,1.0,90.0,0.75,12,204008863,0.350974633058124,15.224175336920661,0.21130834287640507
a7_KO,20.0,1.0,90.0,0.75,13,1880439445,0.2776781403850779,21.398822398054264,0.17248918689423573
a7_KO,20.0,1.0,90.0,0.75,14,1306372712,0.40710602307158494,22.809209667198242,0.15724117816229857
a7_KO,20.0,1.0,90.0,0.75,15,2122084012,0.40340580328271264,14.706262597778812,0.6559566656896728
a7_KO,20.0,1.0,90.0,0.75,16,1976297044,0.40149356725672286,16.29999806623998,0.6052186601890838
a7_KO,20.0,1.0,90.0,0.75,17,784548992,0.4812664713893375,14.785691461023873,0.8559988363496415
a7_KO,20.0,1.0,90.0,0.75,18,2121403537,0.3827427498169223,16.216353496780116,0.5127058178763954
a7_KO,20.0,1.0,90.0,0.75,19,347016859,0.4176492658757367,11.770219765914156,1.1824287671572005
a7_KO,20.0,1.0,90.0,0.75,20,527842052,0.46914427696554983,14.132473657334423,0.7612965906155013
a7_KO,20.0,1.0,90.0,0.75,21,215409799,0.36498927244695417,22.28041927466073,0.5700184414708832
a7_KO,20.0,1.0,90.0,0.75,22,350632298,0.4185697180048989,9.383754473376952,1.8028391061734252
a7_KO,20.0,1.0,90.0,0.75,23,2071774379,0.31893259831645276,20.928585919119715,0.7319086345566018
a7_KO,20.0,1.0,90.0,0.75,24,1492822048,0.34916344830667706,12.58933761364597,0.7342743616869913
a7_KO,20.0,1.0,90.0,0.75,25,199233221,0.2573953008712375,14.084963155875585,0.1788098120403468
a7_KO,20.0,1.0,90.0,0.75,26,1395966768,0.415500389799444,15.923677944456616,0.5242357715814953
a7_KO,20.0,1.0,90.0,0.75,27,786556690,0.34099916119034773,17.17802081275608,0.22368314457614158
a7_KO,20.0,1.0,90.0,0.75,28,649984770,0.32913049319435,19.450818721736074,0.48946422049306176
a7_KO,20.0,1.0,90.0,0.75,29,337723248,0.34946396227755566,12.381242147573898,0.7374520588992719
a7_KO,20.0,1.0,90.0,0.75,30,1094264184,0.46258387854930344,22.05492803959573,0.45827374909960744
a7_KO,20.0,1.0,90.0,0.75,31,2089154132,0.5357724591839542,20.961535081027204,0.9605806879405137
a7_KO,20.0,1.0,90.0,0.75,32,1584690825,0.46371190270895846,18.23686294924019,0.8388129984957086
a7_KO,20.0,1.0,90.0,0.75,33,795962858,0.38636697133700615,18.056153401964526,0.34273357332843357
a7_KO,20.0,1.0,90.0,0.75,34,827737825,0.36673473257006023,8.896270317536407,1.1639714560809056
a7_KO,20.0,1.0,90.0,0.75,35,234713593,0.46844123945196936,10.706003162843288,1.7052377436353952
a7_KO,20.0,1.0,90.0,0.75,36,885327366,0.33380125555682505,17.001002034289776,1.3040033328795702
a7_KO,20.0,1.0,90.0,0.75,37,928832081,0.40217556003507776,16.160726031175418,0.552720733452571
a7_KO,20.0,1.0,90.0,0.75,38,1947615286,0.45838384937690096,17.65371290582124,1.1920779151530079
a7_KO,20.0,1.0,90.0,0.75,39,20360091,0.4250497048833791,15.249436901908094,1.7078828306405596
a7_KO,20.0,1.0,90.0,0.75,40,1806363173,0.32404212244929126,15.67817583320968,0.7749252809413789
a7_KO,20.0,1.0,90.0,0.75,41,1312343691,0.33705581946047264,14.83087108736259,0.6235347169573023
a7_KO,20.0,1.0,90.0,0.75,42,1762120781,0.4072892288323867,20.623828859072894,0.7504939451673899
a7_KO,20.0,1.0,90.0,0.75,43,1700607009,0.44328235279080525,17.013386043305058,0.35072124396706683
a7_KO,20.0,1.0,90.0,0.75,44,1634649145,0.33564486141752375,15.704825805007161,1.6724643062502105
a7_KO,20.0,1.0,90.0,0.75,45,1036024353,0.4505116042247087,17.674427912075227,0.8252430167935167
a7_KO,20.0,1.0,90.0,0.75,46,261494503,0.4258041828077925,12.749971408636645,1.5416901292562117
a7_KO,20.0,1.0,90.0,0.75,47,2001682155,0.38364199404095556,12.27406843314903,1.691312412287184
a7_KO,20.0,1.0,90.0,0.75,48,1311960750,0.4226382086757347,13.841577193071808,0.8593368124871634
a7_KO,20.0,1.0,90.0,0.75,49,295114914,0.43609073571937595,18.82913699908866,2.186391097698992
a7_KO,20.0,1.0,90.0,0.75,50,2006889349,0.3522413452460493,15.799515703425339,0.3119261147273802
a7_KO,20.0,1.0,90.0,0.75,51,1524829245,0.4595189613073714,22.159201555479154,0.3651031589203383
a7_KO,20.0,1.0,90.0,0.75,52,319434624,0.3835799981131645,17.748857450524195,0.4064037496382045
a7_KO,20.0,1.0,90.0,0.75,53,2032667552,0.4367330284054136,13.918539376709202,1.4214649628814298
a7_KO,20.0,1.0,90.0,0.75,54,1564774687,0.3648728990278093,16.274417137494748,0.6227618045169822
a7_KO,20.0,1.0,90.0,0.75,55,2092577640,0.35590183559868005,15.518424127971915,0.9537980822295986
a7_KO,20.0,1.0,90.0,0.75,56,1166111204,0.30797269786730397,14.252034598514236,0.6551079387100995
a7_KO,20.0,1.0,90.0,0.75,57,1607521147,0.4192137053268634,23.32928595772374,0.8178974644657168
a7_KO,20.0,1.0,90.0,0.75,58,1324596573,0.3035941926213137,19.16537834375235,0.13014270931367777
a7_KO,20.0,1.0,90.0,0.75,59,1726642687,0.415858064649615,18.48674249688519,0.6797474903583457
a7_KO,20.0,1.0,90.0,0.75,60,1888313977,0.3599797376814277,21.974445439504432,0.5884591884256896
a7_KO,20.0,1.0,90.0,0.75,61,1985561720,0.3815055496373803,15.954600254765342,0.33662513638607494
a7_KO,20.0,1.0,90.0,0.75,62,485771147,0.46705665125941903,17.28864032097394,1.3824899766919343
a7_KO,20.0,1.0,90.0,0.75,63,1796771385,0.3382052878293051,14.756648946556856,0.7383168214698234
a7_KO,20.0,1.0,90.0,0.75,64,766643757,0.4159959748409637,15.273751180141705,2.0347464346851836
a7_KO,20.0,1.0,90.0,0.75,65,554969948,0.4132626978498251,15.839884911681327,0.21882869444757913
a7_KO,20.0,1.0,90.0,0.75,66,1418387863,0.42524868563787943,18.989587516567923,0.6604054971816088
a7_KO,20.0,1.0,90.0,0.75,67,1770578616,0.32473908138861274,13.881859065530618,1.108954075437203
a7_KO,20.0,1.0,90.0,0.75,68,507183781,0.3410358288980447,9.948710631686271,0.9953808351283481
a7_KO,20.0,1.0,90.0,0.75,69,1782558243,0.43437628861288163,12.675734877886084,1.794114633304996
a7_KO,20.0,1.0,90.0,0.75,70,895155732,0.3391580429212836,14.788382539417801,1.5911499547898365
a7_KO,20.0,1.0,90.0,0.75,71,720148324,0.4716566282207395,15.094028116465557,2.748396421108875
a7_KO,20.0,1.0,90.0,0.75,72,1582122199,0.3736671403671917,11.487982919162778,1.435676927105118
a7_KO,20.0,1.0,90.0,0.75,73,1951878275,0.3621000531077836,16.23980209380978,0.35271746638830614
a7_KO,20.0,1.0,90.0,0.75,74,850305651,0.434060232675975,14.377352577707645,1.0430338577027536
a7_KO,20.0,1.0,90.0,0.75,75,146415610,0.44278117286855845,22.828025708841047,0.5022129900003601
a7_KO,20.0,1.0,90.0,0.75,76,506504968,0.4364015593608046,18.61421970988012,0.08097938636092442
a7_KO,20.0,1.0,90.0,0.75,77,1164456162,0.354358422405064,14.60969855153317,0.9561709745744872
a7_KO,20.0,1.0,90.0,0.75,78,1436613566,0.5212649907345703,20.84642691378618,0.3923560880850418
a7_KO,20.0,1.0,90.0,0.75,79,492357652,0.5391046249507752,15.632247392394396,0.7792380710192238
a7_KO,20.0,1.0,90.0,0.75,80,1275714321,0.39008279577393323,20.33367273421868,0.49765580540400156
a7_KO,20.0,1.0,90.0,0.75,81,115492695,0.35134668388832924,18.93818581417224,0.814510387779433
a7_KO,20.0,1.0,90.0,0.75,82,1538334324,0.42193126471066617,14.490639012189211,0.8396489501973394
a7_KO,20.0,1.0,90.0,0.75,83,405827099,0.3810948409105998,20.845123771992643,0.6071644756246494
a7_KO,20.0,1.0,90.0,0.75,84,1328323725,0.33088812616678065,10.755833468078366,1.7512671231802137
a7_KO,20.0,1.0,90.0,0.75,85,1167083081,0.4838683611548051,16.129196127926786,0.9822299144219234
a7_KO,20.0,1.0,90.0,0.75,86,776272372,0.4838835250950473,19.344381374977594,0.8953830853669725
a7_KO,20.0,1.0,90.0,0.75,87,1135007690,0.3478240613786645,13.760526894244412,0.7806310182327173
a7_KO,20.0,1.0,90.0,0.75,88,598824061,0.36773001644305553,21.606070882050407,0.3338099062397335
a7_KO,20.0,1.0,90.0,0.75,89,623301253,0.30930353200893274,12.564354468143623,0.8452827344506532
a7_KO,20.0,1.0,90.0,0.75,90,2042901480,0.39973710572340054,20.666034112993714,0.8047322896158565
a7_KO,20.0,1.0,90.0,0.75,91,2089944286,0.2944616613794777,15.019083825575478,0.6503896963907834
a7_KO,20.0,1.0,90.0,0.75,92,1201751906,0.4337437572341383,12.564338266019764,2.180592253104321
a7_KO,20.0,1.0,90.0,0.75,93,1707274007,0.48393449065166594,16.75496605645383,0.3565340204889085
a7_KO,20.0,1.0,90.0,0.75,94,2031444617,0.41077861907991053,22.463093307150817,0.4053999948117524
a7_KO,20.0,1.0,90.0,0.75,95,1021644827,0.4451806008032269,9.367076840155285,2.43908706929258
a7_KO,20.0,1.0,90.0,0.75,96,1106617184,0.4426011698157967,15.063264873340922,1.7040455038337767
a7_KO,20.0,1.0,90.0,0.75,97,1572947672,0.4215783633781927,16.17398754367405,0.2571654978646734
a7_KO,20.0,1.0,90.0,0.75,98,1398504477,0.3183523597599001,13.625019690755074,0.6680197264987258
a7_KO,20.0,1.0,90.0,0.75,99,679618480,0.47833977885771756,10.375964613930595,1.2068054886068327
a7_KO,20.0,1.0,90.0,0.875,0,1168784116,0.3820634007831826,12.849591870495479,0.26354114684340024
a7_KO,20.0,1.0,90.0,0.875,1,921289450,0.36618205291614764,19.37654293149305,0.32639366674777726
a7_KO,20.0,1.0,90.0,0.875,2,1293255992,0.2992942009407579,18.85200605200065,0.06809437389237881
a7_KO,20.0,1.0,90.0,0.875,3,1702858716,0.34110762466885314,13.615535884141972,0.25393281068227214
a7_KO,20.0,1.0,90.0,0.875,4,1895310323,0.40522258054064814,15.28219139939251,0.6067015807626635
a7_KO,20.0,1.0,90.0,0.875,5,211694680,0.3695882205850241,25.186479318241894,0.3112017316324225
a7_KO,20.0,1.0,90.0,0.875,6,280584697,0.4564766167304295,18.16014458019749,0.8157213799744315
a7_KO,20.0,1.0,90.0,0.875,7,617447500,0.4351667504207347,22.798688584696034,0.15668018714235646
a7_KO,20.0,1.0,90.0,0.875,8,1249765968,0.4431184024795478,12.488422211823153,1.323110247225137
a7_KO,20.0,1.0,90.0,0.875,9,1504658074,0.37748138150785593,19.10804684728873,0.463376509405794
a7_KO,20.0,1.0,90.0,0.875,10,1008898872,0.47899904150970973,16.8676707511184,1.5696316854768588
a7_KO,20.0,1.0,90.0,0.875,11,794319243,0.3775422460517765,18.587348060453817,0.2654740448783493
a7_KO,20.0,1.0,90.0,0.875,12,204008863,0.27401331218576847,12.316061993010429,0.524638112387064
a7_KO,20.0,1.0,90.0,0.875,13,1880439445,0.49235666856282256,24.513617862149935,0.4324954198925387
a7_KO,20.0,1.0,90.0,0.875,14,1306372712,0.33400472235880346,15.152763663558444,0.5790904559687705
a7_KO,20.0,1.0,90.0,0.875,15,2122084012,0.42440805533662646,19.95561658407195,0.2534012427406036
a7_KO,20.0,1.0,90.0,0.875,16,1976297044,0.3824623636287196,13.55222402441877,0.2679942737300707
a7_KO,20.0,1.0,90.0,0.875,17,784548992,0.5060445754218034,18.813816037116887,0.6638846112652556
a7_KO,20.0,1.0,90.0,0.875,18,2121403537,0.4429772102079138,20.9960774394346,0.30954372082699017
a7_KO,20.0,1.0,90.0,0.875,19,347016859,0.3169067057776069,20.34086693874948,0.343755578513898
a7_KO,20.0,1.0,90.0,0.875,20,527842052,0.2939392152752332,19.8985645951208,0.3684355487821565
a7_KO,20.0,1.0,90.0,0.875,21,215409799,0.4334849123471303,16.148792439823204,1.009327449923732
a7_KO,20.0,1.0,90.0,0.875,22,350632298,0.3769434804108735,21.478935893001506,0.4664850627489298
a7_KO,20.0,1.0,90.0,0.875,23,2071774379,0.4250249347039517,13.321824471079191,1.4788615550523247
a7_KO,20.0,1.0,90.0,0.875,24,1492822048,0.31433231344399365,15.698232519990034,0.7596901901103891
a7_KO,20.0,1.0,90.0,0.875,25,199233221,0.4559096216887637,16.439441237170573,0.7577627384142791
a7_KO,20.0,1.0,90.0,0.875,26,1395966768,0.3671375483573574,14.354414377297408,1.1272309932291875
a7_KO,20.0,1.0,90.0,0.875,27,786556690,0.32385745003554517,15.52340539274666,0.9120746737521536
a7_KO,20.0,1.0,90.0,0.875,28,649984770,0.27979115872658383,21.311277502751537,1.0307623110792337
a7_KO,20.0,1.0,90.0,0.875,29,337723248,0.41875640736893177,11.344786831093524,1.1255963055771288
a7_KO,20.0,1.0,90.0,0.875,30,1094264184,0.39181617931268237,17.948880559896278,0.5380206561748031
a7_KO,20.0,1.0,90.0,0.875,31,2089154132,0.42456758520521004,19.50741569045578,0.32798052024151564
a7_KO,20.0,1.0,90.0,0.875,32,1584690825,0.38335836637776066,14.46576652013295,0.6441426058625429
a7_KO,20.0,1.0,90.0,0.875,33,795962858,0.48670184290922713,14.531969739199452,0.9082557224458377
a7_KO,20.0,1.0,90.0,0.875,34,827737825,0.44822068968132245,13.84299617491986,2.149068861834061
a7_KO,20.0,1.0,90.0,0.875,35,234713593,0.29324514382798056,12.385140688255493,1.3160131277770342
a7_KO,20.0,1.0,90.0,0.875,36,885327366,0.3992620885736651,15.466495287084202,0.26522238515868907
a7_KO,20.0,1.0,90.0,0.875,37,928832081,0.36031296312487093,10.776766772847925,2.739256911027353
a7_KO,20.0,1.0,90.0,0.875,38,1947615286,0.452945346414854,12.765246229128707,1.3088637655867157
a7_KO,20.0,1.0,90.0,0.875,39,20360091,0.29516323553976664,16.89317064134806,0.8186461950448944
a7_KO,20.0,1.0,90.0,0.875,40,1806363173,0.4119683593640034,17.533714695941402,0.9595569388707211
a7_KO,20.0,1.0,90.0,0.875,41,1312343691,0.44541678525619427,15.081600285342375,0.5915540949570484
a7_KO,20.0,1.0,90.0,0.875,42,1762120781,0.4343985621936525,21.44323046854252,1.1519799425129085
a7_KO,20.0,1.0,90.0,0.875,43,1700607009,0.5268967469861634,21.661085022876936,0.32190502682304317
a7_KO,20.0,1.0,90.0,0.875,44,1634649145,0.46703901570699297,14.926252142729645,1.8909498973403955
a7_KO,20.0,1.0,90.0,0.875,45,1036024353,0.4212528022676402,15.933606249389317,0.9493918231337393
a7_KO,20.0,1.0,90.0,0.875,46,261494503,0.5681059841117968,20.758794947092785,1.6119796785861296
a7_KO,20.0,1.0,90.0,0.875,47,2001682155,0.3143271339137781,26.069572363428428,0.5926714167589536
a7_KO,20.0,1.0,90.0,0.875,48,1311960750,0.36230272674937436,18.684000989277585,1.2923339046888318
a7_KO,20.0,1.0,90.0,0.875,49,295114914,0.32517123120229396,18.13889481815745,0.343863843034422
a7_KO,20.0,1.0,90.0,0.875,50,2006889349,0.586123685843682,13.388225839091325,2.4026378406994526
a7_KO,20.0,1.0,90.0,0.875,51,1524829245,0.38383512699550515,19.363356639453418,0.09559648208888967
a7_KO,20.0,1.0,90.0,0.875,52,319434624,0.47714718005842494,17.702311815905407,0.8646583894949341
a7_KO,20.0,1.0,90.0,0.875,53,2032667552,0.30313003778981534,17.400853460359297,0.4730430196711049
a7_KO,20.0,1.0,90.0,0.875,54,1564774687,0.3833652035174724,17.948304928177787,0.7068450272884972
a7_KO,20.0,1.0,90.0,0.875,55,2092577640,0.41191361113534697,26.95200079564806,0.6939772776962162
a7_KO,20.0,1.0,90.0,0.875,56,1166111204,0.33405558889020603,15.465890804674563,1.0570050860663125
a7_KO,20.0,1.0,90.0,0.875,57,1607521147,0.38689763032523206,16.76398166870499,0.5606271916892177
a7_KO,20.0,1.0,90.0,0.875,58,1324596573,0.3438681706892282,16.58512524775719,0.2500381710218942
a7_KO,20.0,1.0,90.0,0.875,59,1726642687,0.45482823003856365,18.512654527416228,1.4202859085692234
a7_KO,20.0,1.0,90.0,0.875,60,1888313977,0.2783177948427611,10.26717596767222,1.6973281339463897
a7_KO,20.0,1.0,90.0,0.875,61,1985561720,0.5478839199449328,27.801286468909097,0.538281905753813
a7_KO,20.0,1.0,90.0,0.875,62,485771147,0.42132511959395985,18.77658909106109,0.7566387030302707
a7_KO,20.0,1.0,90.0,0.875,63,1796771385,0.34865771357497805,19.8803306702869,0.5653968847441893
a7_KO,20.0,1.0,90.0,0.875,64,766643757,0.39232003343965366,21.658820707149353,0.6275667644629884
a7_KO,20.0,1.0,90.0,0.875,65,554969948,0.369466903222822,21.37568586961157,0.45348697196810783
a7_KO,20.0,1.0,90.0,0.875,66,1418387863,0.35415124121161023,17.906029956690055,0.9925693122681841
a7_KO,20.0,1.0,90.0,0.875,67,1770578616,0.33442554747071324,19.859822216026043,0.8279214352152974
a7_KO,20.0,1.0,90.0,0.875,68,507183781,0.35067936207478184,22.117903003018235,1.0956126147628205
