phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
PV α7 + SOM α7 + NDNF β2,prediction,3,14,1.51327,0.00258229,1.31483,0.0453194,6.99753
PV α7 + SOM α7 + NDNF β2,prediction,3,15,1.48258,0.00262203,1.29684,0.0300327,7.15569
PV α7 + SOM α7 + NDNF β2,prediction,3,16,1.47664,0.00267156,1.29063,0.0382504,7.28881
PV α7 + SOM α7 + NDNF β2,prediction,3,17,1.62469,0.00274663,1.32942,0.0319908,7.35965
PV α7 + SOM α7 + NDNF β2,prediction,3,18,1.43671,0.00254858,1.27458,0.0549701,6.92925
PV α7 + SOM α7 + NDNF β2,prediction,3,19,1.53601,0.00266058,1.31344,0.0378905,7.17033
PV α7 + SOM α7 + NDNF β2,prediction,3,20,1.60576,0.00269493,1.33715,0.0570076,7.19086
PV α7 + SOM α7 + NDNF β2,prediction,3,21,1.56294,0.00270937,1.31064,0.0500944,7.27949
PV α7 + SOM α7 + NDNF β2,prediction,3,22,1.4411,0.00253244,1.29669,0.0529105,6.8965
PV α7 + SOM α7 + NDNF β2,prediction,3,23,1.52612,0.00263719,1.30952,0.0528032,7.13965
PV α7 + SOM α7 + NDNF β2,prediction,3,24,1.52738,0.00264,1.31063,0.0512133,7.10624
PV α7 + SOM α7 + NDNF β2,prediction,3,25,1.48061,0.00258438,1.29532,0.0511008,6.98789
PV α7 + SOM α7 + NDNF β2,prediction,3,26,1.56671,0.00268642,1.31864,0.0678292,7.09517
PV α7 + SOM α7 + NDNF β2,prediction,3,27,1.40595,0.00262882,1.26286,0.0209303,7.30561
PV α7 + SOM α7 + NDNF β2,prediction,3,28,1.50876,0.00261765,1.31002,0.0753452,7.0195
PV α7 + SOM α7 + NDNF β2,prediction,3,29,1.39555,0.00250545,1.27575,0.0629048,6.85441
PV α7 + SOM α7 + NDNF β2,prediction,3,30,1.59152,0.00270841,1.31704,0.0411655,7.22117
PV α7 + SOM α7 + NDNF β2,prediction,3,31,1.45141,0.00257228,1.2837,0.0486773,7.0183
PV α7 + SOM α7 + NDNF β2,prediction,3,32,1.56847,0.00269744,1.31883,0.048153,7.23628
PV α7 + SOM α7 + NDNF β2,prediction,3,33,1.60378,0.00272789,1.31885,0.0592554,7.20901
PV α7 + SOM α7 + NDNF β2,prediction,3,34,1.62055,0.00276402,1.32988,0.0515128,7.38458
PV α7 + SOM α7 + NDNF β2,prediction,3,35,1.54532,0.00264799,1.31004,0.0472787,7.11913
PV α7 + SOM α7 + NDNF β2,prediction,3,36,1.52853,0.00262132,1.317,0.0402289,7.08309
PV α7 + SOM α7 + NDNF β2,prediction,3,37,1.52522,0.00265223,1.30534,0.0485412,7.19621
PV α7 + SOM α7 + NDNF β2,prediction,3,38,1.60686,0.00267906,1.32326,0.0602221,7.12638
PV α7 + SOM α7 + NDNF β2,prediction,3,39,1.56926,0.00269246,1.31129,0.0467973,7.25282
PV α7 + SOM α7 + NDNF β2,prediction,3,40,1.52049,0.00262168,1.30249,0.0439266,7.06062
PV α7 + SOM α7 + NDNF β2,prediction,3,41,1.60128,0.00271503,1.32847,0.061482,7.20434
PV α7 + SOM α7 + NDNF β2,prediction,3,42,1.5413,0.00267153,1.30518,0.0503217,7.2102
PV α7 + SOM α7 + NDNF β2,prediction,3,43,1.48907,0.00257256,1.3073,0.0585998,6.97395
PV α7 + SOM α7 + NDNF β2,prediction,3,44,1.50099,0.00261641,1.30184,0.0484704,7.07052
PV α7 + SOM α7 + NDNF β2,prediction,3,45,1.6119,0.00269224,1.33542,0.0477741,7.1761
PV α7 + SOM α7 + NDNF β2,prediction,3,46,1.5386,0.00272344,1.3027,0.0196917,7.45761
PV α7 + SOM α7 + NDNF β2,prediction,3,47,1.50651,0.00263785,1.30317,0.0373721,7.21345
PV α7 + SOM α7 + NDNF β2,prediction,3,48,1.48402,0.00259307,1.29992,0.0558465,7.00739
PV α7 + SOM α7 + NDNF β2,prediction,3,49,1.6447,0.0027311,1.33503,0.0445965,7.29859
PV α7 + SOM β2 + VIP α5,prediction,3,0,0.984993,0.222349,1.02721,3.80684e-07,7.60676
PV α7 + SOM β2 + VIP α5,prediction,3,1,1.07677,0.240144,1.06671,5.95579e-07,7.65116
PV α7 + SOM β2 + VIP α5,prediction,3,2,1.00722,0.231325,1.04317,1.70598e-07,7.92138
PV α7 + SOM β2 + VIP α5,prediction,3,3,1.00112,0.233354,1.027,1.08514e-07,7.98827
PV α7 + SOM β2 + VIP α5,prediction,3,4,1.06871,0.246507,1.06157,2.20388e-07,7.99675
PV α7 + SOM β2 + VIP α5,prediction,3,5,1.0339,0.236642,1.04311,2.2743e-07,7.84476
PV α7 + SOM β2 + VIP α5,prediction,3,6,0.935773,0.220495,1.02058,1.9081e-07,7.75204
PV α7 + SOM β2 + VIP α5,prediction,3,7,1.02815,0.236381,1.04252,1.19054e-07,7.85828
PV α7 + SOM β2 + VIP α5,prediction,3,8,0.992675,0.229735,1.03025,1.85669e-07,7.88354
PV α7 + SOM β2 + VIP α5,prediction,3,9,1.01984,0.231263,1.04538,2.06023e-07,7.75602
PV α7 + SOM β2 + VIP α5,prediction,3,10,1.05366,0.235528,1.05436,4.06323e-07,7.64808
PV α7 + SOM β2 + VIP α5,prediction,3,11,1.02253,0.236756,1.03895,1.65738e-07,7.90136
PV α7 + SOM β2 + VIP α5,prediction,3,12,0.95162,0.227541,1.01398,6.77311e-07,7.83252
PV α7 + SOM β2 + VIP α5,prediction,3,13,1.0149,0.236587,1.04052,1.99264e-06,7.814
PV α7 + SOM β2 + VIP α5,prediction,3,14,0.918987,0.222353,1.00443,1.44696e-07,7.93527
PV α7 + SOM β2 + VIP α5,prediction,3,15,0.926002,0.213956,1.01833,4.44289e-07,7.54415
PV α7 + SOM β2 + VIP α5,prediction,3,16,1.02154,0.231647,1.0431,2.54033e-07,7.67379
PV α7 + SOM β2 + VIP α5,prediction,3,17,0.937068,0.210648,1.01916,1.71537e-06,7.44019
PV α7 + SOM β2 + VIP α5,prediction,3,18,0.908992,0.218102,0.99803,1.16201e-07,7.90014
PV α7 + SOM β2 + VIP α5,prediction,3,19,1.0367,0.234674,1.0508,3.05277e-07,7.75167
PV α7 + SOM β2 + VIP α5,prediction,3,20,1.05991,0.245479,1.05672,1.51938e-07,7.98685
PV α7 + SOM β2 + VIP α5,prediction,3,21,0.953436,0.225197,1.00716,1.83715e-07,7.89366
PV α7 + SOM β2 + VIP α5,prediction,3,22,0.942895,0.217308,1.01126,1.40945e-07,7.76496
PV α7 + SOM β2 + VIP α5,prediction,3,23,1.04517,0.235242,1.04246,3.82802e-07,7.79138
PV α7 + SOM β2 + VIP α5,prediction,3,24,0.930843,0.218566,1.01344,1.65611e-07,7.78465
PV α7 + SOM β2 + VIP α5,prediction,3,25,1.02782,0.234615,1.05061,1.32592e-07,7.8909
PV α7 + SOM β2 + VIP α5,prediction,3,26,0.972462,0.227254,1.01542,4.05984e-07,7.855
PV α7 + SOM β2 + VIP α5,prediction,3,27,0.90727,0.209022,1.00406,2.33683e-07,7.65307
PV α7 + SOM β2 + VIP α5,prediction,3,28,0.932627,0.214538,1.00965,3.01488e-07,7.67311
PV α7 + SOM β2 + VIP α5,prediction,3,29,1.01612,0.229151,1.0431,3.88601e-07,7.78206
PV α7 + SOM β2 + VIP α5,prediction,3,30,0.957404,0.218186,1.02381,1.35931e-07,7.79887
PV α7 + SOM β2 + VIP α5,prediction,3,31,1.021,0.235235,1.04465,9.56556e-08,7.90084
PV α7 + SOM β2 + VIP α5,prediction,3,32,1.01367,0.230918,1.03887,5.67081e-07,7.76364
PV α7 + SOM β2 + VIP α5,prediction,3,33,1.03101,0.238633,1.04486,1.09277e-07,7.91879
PV α7 + SOM β2 + VIP α5,prediction,3,34,0.997317,0.231815,1.02423,3.67762e-07,7.90256
PV α7 + SOM β2 + VIP α5,prediction,3,35,0.971264,0.23324,1.02614,2.09928e-07,7.87836
PV α7 + SOM β2 + VIP α5,prediction,3,36,1.03814,0.234703,1.04049,2.59135e-07,7.82488
PV α7 + SOM β2 + VIP α5,prediction,3,37,0.95153,0.225436,1.01121,2.55266e-07,7.91822
PV α7 + SOM β2 + VIP α5,prediction,3,38,0.909277,0.209707,1.01193,3.56449e-07,7.54664
PV α7 + SOM β2 + VIP α5,prediction,3,39,0.895204,0.211004,0.992457,1.04848e-07,7.75178
PV α7 + SOM β2 + VIP α5,prediction,3,40,0.990529,0.231064,1.02462,3.6398e-07,7.91617
PV α7 + SOM β2 + VIP α5,prediction,3,41,0.980338,0.231376,1.01925,3.15485e-07,7.90754
PV α7 + SOM β2 + VIP α5,prediction,3,42,1.05516,0.235316,1.05544,3.29587e-07,7.72507
PV α7 + SOM β2 + VIP α5,prediction,3,43,1.00776,0.233573,1.04194,4.13718e-07,7.82615
PV α7 + SOM β2 + VIP α5,prediction,3,44,1.01679,0.237606,1.01586,2.78135e-07,7.95299
PV α7 + SOM β2 + VIP α5,prediction,3,45,1.03502,0.236774,1.03791,1.28048e-07,7.91587
PV α7 + SOM β2 + VIP α5,prediction,3,46,0.999997,0.235988,1.02777,7.25463e-08,8.00473
PV α7 + SOM β2 + VIP α5,prediction,3,47,0.98117,0.226731,1.0312,6.94102e-07,7.61632
PV α7 + SOM β2 + VIP α5,prediction,3,48,0.996182,0.223354,1.03443,3.24769e-07,7.68415
PV α7 + SOM β2 + VIP α5,prediction,3,49,0.985504,0.227195,1.02437,1.65394e-07,7.78863
PV α7 + SOM β2 + NDNF α7,prediction,3,0,1.56179,0.241005,1.37005,0.106827,6.59141
PV α7 + SOM β2 + NDNF α7,prediction,3,1,1.45312,0.222291,1.34273,0.136315,6.38036
PV α7 + SOM β2 + NDNF α7,prediction,3,2,1.49951,0.231935,1.3557,0.114996,6.53345
PV α7 + SOM β2 + NDNF α7,prediction,3,3,1.44395,0.224338,1.34171,0.112775,6.42604
PV α7 + SOM β2 + NDNF α7,prediction,3,4,1.39194,0.215923,1.32156,0.096905,6.45223
PV α7 + SOM β2 + NDNF α7,prediction,3,5,1.54019,0.235138,1.3694,0.108403,6.50261
PV α7 + SOM β2 + NDNF α7,prediction,3,6,1.39189,0.213943,1.33712,0.103987,6.35995
PV α7 + SOM β2 + NDNF α7,prediction,3,7,1.4201,0.213927,1.3345,0.16744,6.22972
PV α7 + SOM β2 + NDNF α7,prediction,3,8,1.41307,0.215229,1.33041,0.124454,6.37963
PV α7 + SOM β2 + NDNF α7,prediction,3,9,1.57087,0.242601,1.37802,0.120052,6.54535
PV α7 + SOM β2 + NDNF α7,prediction,3,10,1.56445,0.236774,1.38743,0.118524,6.48725
PV α7 + SOM β2 + NDNF α7,prediction,3,11,1.46443,0.2254,1.34771,0.115008,6.47242
PV α7 + SOM β2 + NDNF α7,prediction,3,12,1.52834,0.231706,1.36389,0.129395,6.47691
PV α7 + SOM β2 + NDNF α7,prediction,3,13,1.45874,0.228138,1.34566,0.0889635,6.58591
PV α7 + SOM β2 + NDNF α7,prediction,3,14,1.53365,0.233256,1.37098,0.105791,6.53028
PV α7 + SOM β2 + NDNF α7,prediction,3,15,1.43173,0.220682,1.34039,0.119842,6.36614
PV α7 + SOM β2 + NDNF α7,prediction,3,16,1.50395,0.24064,1.36244,0.0916601,6.68517
PV α7 + SOM β2 + NDNF α7,prediction,3,17,1.46662,0.227022,1.35056,0.0971029,6.50229
PV α7 + SOM β2 + NDNF α7,prediction,3,18,1.53016,0.235021,1.36778,0.113782,6.48705
PV α7 + SOM β2 + NDNF α7,prediction,3,19,1.4467,0.224286,1.33763,0.081712,6.56805
PV α7 + SOM β2 + NDNF α7,prediction,3,20,1.46293,0.222313,1.34942,0.136776,6.34258
PV α7 + SOM β2 + NDNF α7,prediction,3,21,1.50982,0.230919,1.36427,0.103151,6.52694
PV α7 + SOM β2 + NDNF α7,prediction,3,22,1.53674,0.234503,1.37497,0.122576,6.46184
PV α7 + SOM β2 + NDNF α7,prediction,3,23,1.51755,0.230885,1.36528,0.138785,6.39381
PV α7 + SOM β2 + NDNF α7,prediction,3,24,1.46923,0.223582,1.34972,0.123317,6.43997
PV α7 + SOM β2 + NDNF α7,prediction,3,25,1.5751,0.244509,1.38321,0.102628,6.63963
PV α7 + SOM β2 + NDNF α7,prediction,3,26,1.41959,0.218758,1.31923,0.104452,6.43129
PV α7 + SOM β2 + NDNF α7,prediction,3,27,1.57324,0.244807,1.37389,0.101203,6.63605
PV α7 + SOM β2 + NDNF α7,prediction,3,28,1.4393,0.220381,1.33181,0.133111,6.34991
PV α7 + SOM β2 + NDNF α7,prediction,3,29,1.48767,0.229846,1.35084,0.123264,6.43635
PV α7 + SOM β2 + NDNF α7,prediction,3,30,1.54327,0.23055,1.38146,0.132917,6.39448
PV α7 + SOM β2 + NDNF α7,prediction,3,31,1.48099,0.226499,1.35151,0.089617,6.55119
PV α7 + SOM β2 + NDNF α7,prediction,3,32,1.45035,0.225506,1.34648,0.10518,6.49113
PV α7 + SOM β2 + NDNF α7,prediction,3,33,1.54535,0.239617,1.36848,0.0957734,6.59106
PV α7 + SOM β2 + NDNF α7,prediction,3,34,1.47462,0.222085,1.35464,0.148886,6.28813
PV α7 + SOM β2 + NDNF α7,prediction,3,35,1.53925,0.243445,1.37829,0.121244,6.61194
PV α7 + SOM β2 + NDNF α7,prediction,3,36,1.52471,0.227439,1.35807,0.186538,6.26069
PV α7 + SOM β2 + NDNF α7,prediction,3,37,1.52552,0.235137,1.37686,0.12709,6.48663
PV α7 + SOM β2 + NDNF α7,prediction,3,38,1.49715,0.224412,1.36178,0.106694,6.4168
PV α7 + SOM β2 + NDNF α7,prediction,3,39,1.49272,0.228362,1.35951,0.116858,6.41951
PV α7 + SOM β2 + NDNF α7,prediction,3,40,1.60722,0.24459,1.38766,0.102808,6.55596
PV α7 + SOM β2 + NDNF α7,prediction,3,41,1.46344,0.223812,1.35354,0.12177,6.42279
PV α7 + SOM β2 + NDNF α7,prediction,3,42,1.44804,0.226845,1.34764,0.120098,6.43434
PV α7 + SOM β2 + NDNF α7,prediction,3,43,1.43513,0.22461,1.33867,0.0981625,6.48302
PV α7 + SOM β2 + NDNF α7,prediction,3,44,1.43716,0.220507,1.33633,0.0964104,6.43388
PV α7 + SOM β2 + NDNF α7,prediction,3,45,1.46309,0.220361,1.34804,0.122826,6.29224
PV α7 + SOM β2 + NDNF α7,prediction,3,46,1.42475,0.221802,1.33874,0.103302,6.41214
PV α7 + SOM β2 + NDNF α7,prediction,3,47,1.43615,0.219889,1.3396,0.105696,6.42509
PV α7 + SOM β2 + NDNF α7,prediction,3,48,1.50976,0.237546,1.35184,0.12347,6.50461
PV α7 + SOM β2 + NDNF α7,prediction,3,49,1.36381,0.209783,1.31829,0.130144,6.24356
PV α7 + SOM β2 + NDNF β2,prediction,3,0,1.38242,0.231972,1.23666,0.0682,6.19476
PV α7 + SOM β2 + NDNF β2,prediction,3,1,1.32739,0.227474,1.22108,0.0551679,6.20895
PV α7 + SOM β2 + NDNF β2,prediction,3,2,1.37142,0.230345,1.2425,0.0608124,6.16793
PV α7 + SOM β2 + NDNF β2,prediction,3,3,1.39902,0.231348,1.25208,0.078793,6.06983
PV α7 + SOM β2 + NDNF β2,prediction,3,4,1.33962,0.225686,1.22313,0.0514323,6.22423
PV α7 + SOM β2 + NDNF β2,prediction,3,5,1.29577,0.217318,1.21628,0.0636213,6.08968
PV α7 + SOM β2 + NDNF β2,prediction,3,6,1.22692,0.205786,1.1998,0.0551675,6.0447
PV α7 + SOM β2 + NDNF β2,prediction,3,7,1.33934,0.224386,1.23692,0.0657048,6.08899
PV α7 + SOM β2 + NDNF β2,prediction,3,8,1.41576,0.233321,1.26187,0.0590058,6.12198
PV α7 + SOM β2 + NDNF β2,prediction,3,9,1.37556,0.229102,1.23916,0.0851071,6.02559
PV α7 + SOM β2 + NDNF β2,prediction,3,10,1.42173,0.243176,1.26144,0.0606964,6.28786
PV α7 + SOM β2 + NDNF β2,prediction,3,11,1.38207,0.224526,1.25148,0.0726188,6.0255
PV α7 + SOM β2 + NDNF β2,prediction,3,12,1.33547,0.226644,1.22711,0.0457206,6.2376
PV α7 + SOM β2 + NDNF β2,prediction,3,13,1.39548,0.23799,1.24035,0.045166,6.3224
PV α7 + SOM β2 + NDNF β2,prediction,3,14,1.38279,0.235318,1.23948,0.0551059,6.1982
PV α7 + SOM β2 + NDNF β2,prediction,3,15,1.39832,0.232185,1.25665,0.0686472,6.10823
PV α7 + SOM β2 + NDNF β2,prediction,3,16,1.39075,0.22721,1.25283,0.0516746,6.12472
PV α7 + SOM β2 + NDNF β2,prediction,3,17,1.3795,0.226321,1.24918,0.0903587,6.00584
PV α7 + SOM β2 + NDNF β2,prediction,3,18,1.40101,0.238043,1.2439,0.0743536,6.2166
PV α7 + SOM β2 + NDNF β2,prediction,3,19,1.38098,0.227398,1.24693,0.0778966,6.02492
PV α7 + SOM β2 + NDNF β2,prediction,3,20,1.32703,0.219889,1.23475,0.0728821,6.03528
PV α7 + SOM β2 + NDNF β2,prediction,3,21,1.27295,0.211348,1.21132,0.0770156,5.94066
PV α7 + SOM β2 + NDNF β2,prediction,3,22,1.50122,0.250682,1.2785,0.0669629,6.30697
PV α7 + SOM β2 + NDNF β2,prediction,3,23,1.38477,0.232742,1.23816,0.0709321,6.17032
PV α7 + SOM β2 + NDNF β2,prediction,3,24,1.42101,0.238659,1.25592,0.0599671,6.21394
PV α7 + SOM β2 + NDNF β2,prediction,3,25,1.4652,0.246334,1.26424,0.104496,6.08844
PV α7 + SOM β2 + NDNF β2,prediction,3,26,1.38069,0.232652,1.24448,0.0754198,6.10315
PV α7 + SOM β2 + NDNF β2,prediction,3,27,1.4179,0.240786,1.24716,0.0559873,6.29287
PV α7 + SOM β2 + NDNF β2,prediction,3,28,1.33542,0.218348,1.23919,0.0968707,5.89286
PV α7 + SOM β2 + NDNF β2,prediction,3,29,1.39888,0.22915,1.2547,0.0977178,5.91744
PV α7 + SOM β2 + NDNF β2,prediction,3,30,1.25356,0.213844,1.20231,0.0552003,6.09637
PV α7 + SOM β2 + NDNF β2,prediction,3,31,1.32568,0.219502,1.22954,0.0866161,5.96551
PV α7 + SOM β2 + NDNF β2,prediction,3,32,1.381,0.231617,1.24623,0.0654789,6.16327
PV α7 + SOM β2 + NDNF β2,prediction,3,33,1.38027,0.231442,1.24769,0.0662754,6.12951
PV α7 + SOM β2 + NDNF β2,prediction,3,34,1.35335,0.227348,1.23553,0.0597786,6.12181
PV α7 + SOM β2 + NDNF β2,prediction,3,35,1.33964,0.218236,1.23197,0.0874819,5.92753
PV α7 + SOM β2 + NDNF β2,prediction,3,36,1.39373,0.230308,1.2393,0.075094,6.11825
PV α7 + SOM β2 + NDNF β2,prediction,3,37,1.37879,0.226313,1.24738,0.0924397,6.02541
PV α7 + SOM β2 + NDNF β2,prediction,3,38,1.46862,0.246506,1.26577,0.0859554,6.133
PV α7 + SOM β2 + NDNF β2,prediction,3,39,1.45331,0.241596,1.26254,0.084706,6.11399
PV α7 + SOM β2 + NDNF β2,prediction,3,40,1.339,0.223965,1.23481,0.081547,6.01941
PV α7 + SOM β2 + NDNF β2,prediction,3,41,1.34208,0.224763,1.23055,0.0516324,6.11001
PV α7 + SOM β2 + NDNF β2,prediction,3,42,1.44959,0.246355,1.25914,0.0875964,6.18166
PV α7 + SOM β2 + NDNF β2,prediction,3,43,1.35798,0.224725,1.24631,0.102233,5.93379
PV α7 + SOM β2 + NDNF β2,prediction,3,44,1.41119,0.233013,1.24756,0.0634652,6.16423
PV α7 + SOM β2 + NDNF β2,prediction,3,45,1.37783,0.231186,1.23734,0.0565301,6.17774
PV α7 + SOM β2 + NDNF β2,prediction,3,46,1.31583,0.220784,1.2194,0.0636911,6.13521
PV α7 + SOM β2 + NDNF β2,prediction,3,47,1.32285,0.218072,1.22849,0.04952,6.10055
PV α7 + SOM β2 + NDNF β2,prediction,3,48,1.36575,0.230259,1.23583,0.0582341,6.1824
PV α7 + SOM β2 + NDNF β2,prediction,3,49,1.37359,0.227441,1.24443,0.0730297,6.06234
PV α7 + VIP α5 + NDNF α7,prediction,3,0,1.07291,2.38874,1.719,0.948261,1.40071
PV α7 + VIP α5 + NDNF α7,prediction,3,1,0.989471,2.33495,1.69823,0.899758,1.39153
PV α7 + VIP α5 + NDNF α7,prediction,3,2,0.981494,2.31492,1.68424,0.882601,1.39086
PV α7 + VIP α5 + NDNF α7,prediction,3,3,1.12378,2.41865,1.73179,0.996152,1.4098
PV α7 + VIP α5 + NDNF α7,prediction,3,4,1.06164,2.35803,1.70105,0.932024,1.39754
PV α7 + VIP α5 + NDNF α7,prediction,3,5,1.01346,2.33371,1.68974,0.929875,1.3739
PV α7 + VIP α5 + NDNF α7,prediction,3,6,0.941818,2.28258,1.66857,0.848875,1.38386
PV α7 + VIP α5 + NDNF α7,prediction,3,7,1.03346,2.34325,1.70204,0.907773,1.41368
PV α7 + VIP α5 + NDNF α7,prediction,3,8,0.999386,2.33265,1.69733,0.887198,1.4095
PV α7 + VIP α5 + NDNF α7,prediction,3,9,0.976604,2.27212,1.66983,0.869752,1.39693
PV α7 + VIP α5 + NDNF α7,prediction,3,10,0.976133,2.23544,1.65798,0.840813,1.41242
PV α7 + VIP α5 + NDNF α7,prediction,3,11,1.01601,2.29081,1.68057,0.862475,1.41871
PV α7 + VIP α5 + NDNF α7,prediction,3,12,1.0068,2.27942,1.67145,0.876006,1.39927
PV α7 + VIP α5 + NDNF α7,prediction,3,13,0.996878,2.26332,1.66939,0.838807,1.42545
PV α7 + VIP α5 + NDNF α7,prediction,3,14,1.03238,2.33233,1.69306,0.90667,1.40072
PV α7 + VIP α5 + NDNF α7,prediction,3,15,1.01266,2.28259,1.67199,0.868115,1.40873
PV α7 + VIP α5 + NDNF α7,prediction,3,16,1.00639,2.32239,1.68575,0.903474,1.38937
PV α7 + VIP α5 + NDNF α7,prediction,3,17,0.990685,2.32277,1.68521,0.90816,1.3755
PV α7 + VIP α5 + NDNF α7,prediction,3,18,1.00051,2.34947,1.69364,0.929926,1.36956
PV α7 + VIP α5 + NDNF α7,prediction,3,19,1.07499,2.38584,1.71779,0.944531,1.40944
PV α7 + VIP α5 + NDNF α7,prediction,3,20,0.957963,2.26803,1.66785,0.845725,1.39484
PV α7 + VIP α5 + NDNF α7,prediction,3,21,1.10795,2.3882,1.72021,0.950098,1.42528
PV α7 + VIP α5 + NDNF α7,prediction,3,22,1.03355,2.37182,1.70459,0.953411,1.37411
PV α7 + VIP α5 + NDNF α7,prediction,3,23,1.01843,2.38425,1.71374,0.944748,1.38301
PV α7 + VIP α5 + NDNF α7,prediction,3,24,0.880703,2.20497,1.63684,0.787266,1.37273
PV α7 + VIP α5 + NDNF α7,prediction,3,25,0.960242,2.26438,1.6664,0.853968,1.39
PV α7 + VIP α5 + NDNF α7,prediction,3,26,1.02668,2.29754,1.68155,0.889862,1.40721
PV α7 + VIP α5 + NDNF α7,prediction,3,27,0.950461,2.29014,1.67109,0.845583,1.38999
PV α7 + VIP α5 + NDNF α7,prediction,3,28,0.994951,2.36235,1.69574,0.943888,1.35459
PV α7 + VIP α5 + NDNF α7,prediction,3,29,1.02567,2.33218,1.69786,0.893594,1.41039
PV α7 + VIP α5 + NDNF α7,prediction,3,30,1.06311,2.38993,1.71677,0.969205,1.38623
PV α7 + VIP α5 + NDNF α7,prediction,3,31,1.06089,2.33478,1.697,0.907692,1.42555
PV α7 + VIP α5 + NDNF α7,prediction,3,32,0.979939,2.29468,1.67587,0.878667,1.38666
PV α7 + VIP α5 + NDNF α7,prediction,3,33,1.01666,2.32479,1.6902,0.899039,1.39896
PV α7 + VIP α5 + NDNF α7,prediction,3,34,0.955376,2.22848,1.65644,0.812108,1.41488
PV α7 + VIP α5 + NDNF α7,prediction,3,35,0.975638,2.26144,1.66886,0.849401,1.40469
PV α7 + VIP α5 + NDNF α7,prediction,3,36,0.954215,2.27517,1.66926,0.858232,1.38632
PV α7 + VIP α5 + NDNF α7,prediction,3,37,1.00066,2.28538,1.67584,0.876757,1.40243
PV α7 + VIP α5 + NDNF α7,prediction,3,38,1.01912,2.37176,1.71189,0.902356,1.41863
PV α7 + VIP α5 + NDNF α7,prediction,3,39,0.947339,2.2526,1.66167,0.826206,1.40013
PV α7 + VIP α5 + NDNF α7,prediction,3,40,1.06275,2.34146,1.69993,0.929364,1.40263
PV α7 + VIP α5 + NDNF α7,prediction,3,41,0.956652,2.26058,1.66644,0.83504,1.40818
PV α7 + VIP α5 + NDNF α7,prediction,3,42,1.00776,2.35037,1.69969,0.922302,1.38488
PV α7 + VIP α5 + NDNF α7,prediction,3,43,1.08046,2.40344,1.72226,0.973822,1.38878
PV α7 + VIP α5 + NDNF α7,prediction,3,44,1.00325,2.29803,1.68573,0.868338,1.41694
PV α7 + VIP α5 + NDNF α7,prediction,3,45,1.00046,2.33115,1.68927,0.902663,1.38929
PV α7 + VIP α5 + NDNF α7,prediction,3,46,0.945334,2.29787,1.68006,0.854052,1.39162
PV α7 + VIP α5 + NDNF α7,prediction,3,47,0.929124,2.25624,1.65559,0.85259,1.3683
PV α7 + VIP α5 + NDNF α7,prediction,3,48,0.984749,2.35773,1.69899,0.910355,1.37538
PV α7 + VIP α5 + NDNF α7,prediction,3,49,0.987808,2.30362,1.68504,0.878281,1.39553
PV α7 + VIP α5 + NDNF β2,prediction,3,0,0.899966,2.24483,1.57535,1.08153,1.121
PV α7 + VIP α5 + NDNF β2,prediction,3,1,0.897381,2.19562,1.55584,1.05859,1.12037
PV α7 + VIP α5 + NDNF β2,prediction,3,2,0.882056,2.16609,1.54571,0.994657,1.1396
PV α7 + VIP α5 + NDNF β2,prediction,3,3,0.958344,2.31356,1.60182,1.15392,1.11791
PV α7 + VIP α5 + NDNF β2,prediction,3,4,0.974567,2.27863,1.5909,1.13031,1.13032
PV α7 + VIP α5 + NDNF β2,prediction,3,5,0.904065,2.19841,1.55543,1.04338,1.12878
PV α7 + VIP α5 + NDNF β2,prediction,3,6,0.946522,2.27524,1.59078,1.12286,1.12611
PV α7 + VIP α5 + NDNF β2,prediction,3,7,0.909376,2.18265,1.55685,1.03952,1.13781
PV α7 + VIP α5 + NDNF β2,prediction,3,8,0.925031,2.22546,1.56851,1.06659,1.12805
PV α7 + VIP α5 + NDNF β2,prediction,3,9,0.942477,2.30528,1.60002,1.14946,1.11662
PV α7 + VIP α5 + NDNF β2,prediction,3,10,0.913972,2.24957,1.57518,1.09736,1.1145
PV α7 + VIP α5 + NDNF β2,prediction,3,11,0.93597,2.25356,1.57514,1.11038,1.11398
PV α7 + VIP α5 + NDNF β2,prediction,3,12,0.848669,2.20639,1.55234,1.07735,1.09038
PV α7 + VIP α5 + NDNF β2,prediction,3,13,0.83819,2.18225,1.55421,1.01276,1.11919
PV α7 + VIP α5 + NDNF β2,prediction,3,14,0.898123,2.21253,1.559,1.06704,1.11753
PV α7 + VIP α5 + NDNF β2,prediction,3,15,0.926758,2.22862,1.57157,1.09371,1.12291
PV α7 + VIP α5 + NDNF β2,prediction,3,16,0.930072,2.22309,1.56783,1.08964,1.12785
PV α7 + VIP α5 + NDNF β2,prediction,3,17,0.920615,2.24433,1.5779,1.11026,1.11827
PV α7 + VIP α5 + NDNF β2,prediction,3,18,0.894006,2.22486,1.56448,1.06863,1.11025
PV α7 + VIP α5 + NDNF β2,prediction,3,19,0.945653,2.25288,1.58057,1.09978,1.12756
PV α7 + VIP α5 + NDNF β2,prediction,3,20,0.905501,2.22804,1.56535,1.07908,1.10985
PV α7 + VIP α5 + NDNF β2,prediction,3,21,0.934909,2.26721,1.5847,1.12506,1.11845
